author,content,time
明已,日本做任何对日本有益的事情中国都要反对中国做任何对自己有益的事情日本和美国都要反对,2021-04-14 00:00:00
伯牙绝弦,打倒帝国主义那是必须的但攘外必先安内应该先把附骨之蛆人民身上的吸血鬼除干净,2021-04-14 00:00:00
知乎用户,怎么了费尽心思跑到日本就是为了卷,2021-04-18 00:00:00
川海国际外籍船员,日本核污染水排海可能威胁南美洲渔业资源日本核污染水排海可能威胁南美洲渔业资源访智利环境法专家弗拉迪米尔列斯科日本政府不久前决定将福岛第一核电站核污染川海国际外籍船员2021428,2021-04-28 00:00:00
长岛冰搽hugg,真缺德捕猹少年小闰土鞠躬就完事了东邪影视铜墙铁壁石头更缺德的是日本政府掏了二十亿日元来做宣传美化此次排放核废水行为大家可以看一下微博里有哪些大试图淡化这次事件那他绝对是恰烂钱了,2021-04-11 21:13:00
Amo_Lau,福岛53个核污水罐因强震位移港真这真不单单对日本一个国家有影响没啥值得幸灾乐祸的,2021-02-26 17:43:00
和世勋一起追星星,看得懂首相喝多核废水变异了没有人比exo更爱exo没有人比exo更爱exo金珉锡没有人比exo更爱exo金俊勉没有人比exo更爱exo张艺兴没有人比exo更爱exo边伯贤没有人比exo更爱exo金钟大没有人比exo更爱exo朴灿烈没有人比exo更爱exo都暻秀没有人比exo更爱exo金钟仁没有人比exo更爱exo吴世勋没有人比exo更爱exoWeareone收起全文d,2021-05-02 23:42:00
茅山李法淇,老毛子的方案最靠谱啊,2021-04-13 00:00:00
一滴水,绝了,2021-04-22 00:00:00
丸之内,也未必是真的没搞清,2021-04-17 00:00:00
汤姆哥哥,卖书挺积极的啊东拼西凑出来蹭个热点吃相挺难看的,2021-04-16 00:00:00
汇书,日媒曝福岛核污水排放方案印度黑市氧气卖出天价我国仍是世界第一人口大国等今日天下有关福岛核污水排放入海问题相关人士透露称东京电力公司正在重点考虑两套方案在核电站东侧海岸上就近排放以及通过管道汇书2021514,2021-05-14 00:00:00
兕鼍吼,日本73级强震或为2011年大地震余震日本修改震级为73级2月14日日本气象厅将宫城县和福岛县地震震级从71级修改为73级震源深度从约60公里修改为55公里超90万户居民停电据日媒地震已造成福岛县宫城县等地超100人受伤福岛第二核电站的一号机组用以保存核燃料的冷却水发生轻微泄漏但辐射量很低日本气象厅认为这次地震可能是2011年311大地震的余震近期仍可能发生强震日本地震造成大范围停电央视新闻L央视新闻的微博视频收起全文d,2021-02-14 08:57:00
贵州综合广播,日本福岛核污水罐被地震震歪了据日媒报道东京电力公司称13日福岛附近海域发生73级地震后公司对福岛第一核电站的1074个核污水储存罐进行了检查发现福岛核电站53个核污水罐因强震发生位移偏差在3厘米到19厘米之间不过该公司表示这些核污水储存罐只发生了位移未出现泄漏L人民日报的微博视频收起全文d,2021-02-27 21:42:00
知乎用户,封闭的换热器就行沸水堆的二回路压水堆的三回路现成的,2021-04-19 00:00:00
SEU广播台,周末看天下日本政府决定排放核污水福岛核反应堆排放到海里的污染水含有放射性物质有可能损害人类的DNA这一决定不单单关系到福岛县人民的未来生活更是直SEU广播台2021427,2021-04-27 00:00:00
AnnieEasyFM,相比福岛的核污染北美留学生日报才是丧心病狂看这图片核污染就要抵达中国北部和东部了于是被他们忽悠的读者一时间沸腾了可以看看评论区都是什么样的画风应该说日本AnnieEasyFM2021411,2021-04-11 00:00:00
好奇宝宝,实在要喝的话就选恒河水吧用净水器过滤一下再煮成开水喝,2021-05-05 00:00:00
谢烟客X,嗯这段时间的主要精力都在想怎么培养日宣好让这帮狗到处宣传日本的好让大家忘了直排核废水的事情,2021-05-10 17:20:00
知乎用户,世界杯捡垃圾警告,2021-04-13 00:00:00
司马平邦说,第476期丨制止日本向太平洋排放核废水并非无解难题至少有4个答案在第472期节目阻击日本核废水入海中国没有必赢把握中我们跟大家聊了日本居然想向大海中排放核废水的一些情况在4月司马平邦说2021424,2021-04-24 00:00:00
风雨城主,howdare,2021-04-10 00:00:00
小明,但是核废水真的只是会影响水吗核辐射不会影响其他周围陆地的生物进而影响到内陆吗,2021-04-18 00:00:00
花花花花花lala,日本东电核废水马上就来,2021-05-09 19:15:00
Hasik5,日本政府基本决定将福岛核污水排入大海好恶心以后的海产品都不能吃了吃枣药丸,2021-04-10 14:26:00
Mon,拍个电影就叫福岛致敬切尔诺贝利,2021-04-13 00:00:00
雷神,无核的日本儿才是好日本儿没有麻匪的日子才是好日子,2021-04-13 00:00:00
齐时,别的不说中国敢这么做不得给生吞活剥了,2021-04-17 00:00:00
超级黄金左脚,美国人不会说火箭残骸污染大片水域吧这帮王八蛋可是同意日本排放核废水的,2021-05-09 19:16:00
不爽就注销,福岛我记得自卫队出动电源车结果仅仅因为接口不一致就放弃救援了,2021-04-24 00:00:00
周世安,那就得五常一常一颗大蘑菇,2021-04-19 00:00:00
摘桃花给你,东京饮用水致癌物严重超标多喝点核废水就好了,2021-05-03 20:53:00
易阳先生,同志们呀千万不要相信生意人的话为了钱它可以每个毛孔都滴着血和肮脏的东西日本往海里倒核废水丑国往海里倒毒化工品都是唯利是图丧尽天良多读书自己判断当金钱豹出现在小区里我就知道这个包子不是野生动物国家不会拿人民生命开玩笑但有个时间差所以万事靠自己米奇比心,2021-05-11 07:14:00
恩和,这才是知乎,2021-04-14 00:00:00
田旭FUN,日本核废水入海真相谋划十年的阴谋要实现了最先遭殃的是谁田旭FUN2021519,2021-05-19 00:00:00
起明博微,环保工具对本子核事故废水排向太平洋不发声的都是假环保分子真环保工具,2021-05-09 14:29:00
新书季,日本政府正式决定向海洋排放核废水会造成什么影响从排放之日起57天内放射性物质将扩散至太平洋大半区域10年后蔓延全球海域绿色和平组织核专家指出日核废水所含碳14在新书季2021413,2021-04-13 00:00:00
米茶,写的很好赞,2021-05-12 00:00:00
木吉子孜然,福岛核废水57天可废掉半个太平洋气人上一次这么让我生气的还是南朝鲜人偷文化我们旁边都是什么垃圾国家,2021-04-13 23:56:00
U-型锁,林瘦猫我之前说过我不买蒙牛和伊利还有别的大V兴冲冲跟我科普说国内奶制品质量很好的还要带我去参观奶厂这就好像纯粹从科学角度看日本排放核废水一个道理那是奶质量的问题吗企业就是烂企业中二化学于老师快支棱起来光明乳业您的反馈我们已经收到您反应的问题我们很重视,2021-05-07 01:27:00
苏木欸,日本政府正式决定福岛核废水排海如果符合排放标准就问你美国和日本怎么不自己喝呢,2021-04-13 23:57:00
坤圆,内忧外患大和民族都快绝种了拉着大家一起完蛋,2021-04-14 00:00:00
遇到橙子,哈哈哈哈哈玉米粒与土豆泥日本排放核废水中国排放劣精男,2021-05-17 16:37:00
Ashaze_,虽然但是日本核废水那事我听到还是很气很无力又很气如果可以我想扒了小日本的皮,2021-05-03 16:36:00
进击的小伶俐,求壁纸顺便问下这是啥旗为啥有蓝色,2021-04-22 00:00:00
句号,还要限量供应预售抢购,2021-04-16 00:00:00
深红色的公爵,如何看待日本政府19日宣布福岛县海域黑鲉因放射性物质超标被禁止上市沈老师说得没错啊看看东京电力那些措施看看日本的态度你敢信任吗洗啥地呢简单一句话就是你以为我们不谈技术那是你不懂日本故意洗地那就是坏了其实不是我们有偏见是日本人把自己的名声都败光了以前感觉日本人鞠躬道歉特有责任感也特别信任日本产品后来日本发生的那么多不要脸的事情现在看到日本人鞠躬感觉特恶心再看看东电这特么一路折腾折腾能这鬼样子谁敢信任再说了这海洋的水资源是要全球共同承担的责任如果开了这么个坏头今天你倒一点明天他倒一点这成什么了一锅汤加一勺盐可能不咸两勺三勺十勺呢何况这特么加的不是盐是核废水啊如果觉得没问题自己家拿去浇田好了或者你美国觉得没问题拉五大湖倒掉好了来咱中国做回好人贴运费一百多万吨多来几条大船能拉过去你美国干啥又禁止来自日本的食品有那劲头替日本人洗地当年那帮公知是怎么说苏联的呢人家可是尽了全部努力去控制扩散的你日本做了什么别双标就行,2021-04-16 00:00:00
huoo,我真的想不通一国政府还是地区强国的政府怎么能为什么能这么明显直白地干出这么不要脸的事儿,2021-04-15 00:00:00
关山Frank,日本福岛核污水罐被地震震歪了日本福岛附近海域发生73级地震后日本东京电力公司对福岛第一核电站的1074个核污水储存罐进行了检查发现有53个储存罐发生了位置偏差偏差在3厘米到19厘米之间日本欲将123万吨福岛核污水排入大海东北亚局势核辐射变异O网页链接收起全文d,2021-02-27 15:13:00
观察者网,艺人呼吁中国帮日本建大罩子封闭核废水引粉丝集体脱粉14日晚男团R1SE成员任豪在社交平台谈日本福岛核废水时呼吁希望中国帮助日本在福岛核电站建更大的罩子封闭该地区为核废水处理厂这番降智,2021-04-15 00:00:00
福州华伦中学,福岛核废水争议的不只是科学由日本核废水排放事件展开的项目式学习借由日本福岛核废水事件晋安校区鹰之队语文组与政治组的老师组织同学们开展了一次有关日本福岛核废水事件的项目式学习福州华伦中学202158,2021-05-08 00:00:00
iD0D1D2D,问题是不可能混合均匀,2021-04-10 07:44:00
一兔我饮酒醉,打靶还浪费子弹呢建议直接扔进核废水里让他体验下什么叫绝望,2021-04-10 17:54:00
阿比盖尔·格雷姆·莱克特,福岛核废水57天可废掉半个太平洋还不如把核废水弄成冰块后发射到太空毕竟太空本来就有各种辐射,2021-04-13 23:58:00
北峰,会不会有新物种的出现人类会不会进行再一次的变异他为什么敢公之于众是因为报复人类社会还是为了寻求全球援助亦或者有更大的后台再或者排放是否真的无害,2021-04-13 00:00:00
知乎用户,日本特色疯狂鞠躬死不悔改到时候召开发布会时就是下图,2021-04-12 00:00:00
三米米,氢弹可以直接解决核废水问题,2021-04-20 00:00:00
冷颜,外交部已经开始敲打日本啦寿公说中了,2021-04-28 00:00:00
星辰大海_Yu,赵盛烨凭我对日本人的了解一味强调氚目的是掩饰其它放射物就像珍珠港那样明修栈道暗渡陈仓战略安全与军控在线日本福岛核废水中不仅含氚而且还含62种金属放射性同位素它们存在时间长有化学毒性此外废水中的碳14半衰期为5700年,2021-05-03 09:18:00
pan56,原地建个水厂,2021-04-18 00:00:00
你说的都对,我不知道数据的真实性但我想起来一件事西方谴责的中国的碳排放量合着你西方算人均到了中国算总和呗,2021-04-16 00:00:00
峡险朔luO1602,10年前日本为证明福岛净化的核废水让官员喝下后来怎样了,2021-05-11 23:34:00
懒懒懒懒懒得取名字了喂,还要打混双吗不想你去喝核废水,2021-05-15 22:52:00
不良小少丶,又是奥运会又是22年的核废水菅义伟的拍看咋打,2021-01-18 14:01:00
