,博主昵称,微博内容,发布时间
285,玛纳斯检察,玛检微转珍爱生命远离毒品身体就像海洋吸毒就是往海里倒核废水人的身体与海洋的洋流一样会不断地循环和扩散如果是注射疫苗抗体会走遍全身抵御新冠病毒的侵害如果注射的是毒品那么毒性会随着循环系统损伤我们身体的各个部位请大家珍爱生命远离毒品来源L中国禁毒在线的微博视频收起全文d,05月05日 13:04
4955,大海看不到眼泪,日本政府基本决定将福岛核污水排入大海日本还算是人吗憎恨日本已经到跟日本有关系的都讨厌的地步日本不仅反人类还反所有生物天天谎话连篇核废水能喝就自己喝别祸害海洋,05月17日 20:31
9330,Plummua,点开视频我收获了比五一出游多一倍的快乐阿芷今天光合作用了吗从08年开始等的凯尔希黑潮之下就是tmd核废水北斗星空leaf这白开水怎么没味儿为斯卡蒂献出心脏我永远喜欢森蚺两面包夹芝士,05月04日 22:51
3270,蓉琇娱乐,发布了头条文章不受核废水言论事件影响任豪跟随团队参加演出耍帅摆酷抢风头O不受核废水言论事件影响任豪跟随团队参加演出耍帅摆酷抢风头,05月12日 11:26
7381,Raist_SS,草地球之癌日本傻事你们要知道日本在8年前的2013还是用挖坑加三层防水布放核废水的会不会笑出眼泪啦然后结果被发现泄漏查看图片善良的囧囧神钢铁集装箱当初就应该灌铅密封的小日本作为发达国家这个钱都不舍得花宁愿害人害己,05月01日 11:40
1987,排骨年糕真好次,当恒河水遇上核废水使徒子日本现在打了两针疫苗的人口比例还不到1一时半会是不太可能再去秋叶原买漫画了M大王叫我来巡山好一个双向奔赴真十内只要胆子大秦祎墨团灭吧朝辞夏双向奔赴感人啊黑茶伯爵双向奔赴,05月09日 12:44
2969,庸俗群众,我可怜的宝比为啥会这么惨啊邻居家的三只挞赞多在蛙团分配资源本就不是很好蛙团的各种资源又比交叉点差的不是一星半点在我印象中除了丑造型和丑mv的制作资源艾回给赞多带来的更多是对他言语上的打压和两年核废水饮用权,05月11日 12:03
4244,路过Napoli,哇唧唧哇阴间官博做阴间事阴间公司养阴间二鬼子真是绝配啊来继续打压C粉看是会逆反呢还是更逆反想让C粉奶团比二鬼子喝光日本核废水的概率还小呢哇唧唧哇你说我说的有道理吗,05月14日 01:03
4390,·恋爱首选·,二鬼子要点脸吧怎么还让中国人去帮你们喝核废水啊别看了是你长辈那得让你割割去啊多喝点你割割就能火了我给你们想了个这么好的办法得带着林墨过来磕头恋爱首选不是很懂但是你们这辈子要多喝核废水了,05月15日 18:28
5410,Chimonwave,况且你都喜欢吃屎了还在乎是不是别人嚼过的哈哈哈不是你现在充当原来是皇协军太君的走狗啊你有帮太君喝核废水吗看你这脑子应该是喝过了吧不然也不会人简单的一句话都理解不了俱乐部之间的比赛拿国籍说事还理直气壮说自己不是二极管啊CarpeDiem_Pisces你觉,05月18日 17:55
6543,万万不识北海常凯申,逃离故土入敌巢求荣变节愧祖先日本将福岛核废水排入太平洋福岛核污水快手快手L啸不平的快手视频,04月11日 19:38
7956,阿喵意谦,任豪没有人比R1SE更爱R1SE吐了还有脸出来去喝他的核废水,05月02日 22:35
7327,摸鱼划水专业户,海鲜吃得超满足时候就会联想到往太平洋倒核废水的日本二战期间把自己士兵们用脚拷锁在战位上的日本,05月01日 13:01
588,哲学绅士彗星桑,蒂蒂核废水白开水军费不能省我永远喜欢森蚺,05月06日 20:31
4337,魔幻四少,日本排放核废水奥特曼中早有预言迪迦海洋是我们大家的O网页链接,05月15日 21:55
6799,爱喝奶茶的小元,任豪回应这人不得脑子有个大病小学生都知道的危害他作为公众人物搞这种垃圾想法还敢发出来说自己保护世界保护地球我看最好的办法就是让他一个人去把那些核废水都喝完而且他制造出来的大罩子能不能一起把娱乐圈脑子都有病的人一起罩住去喝核废水王志文力挺任豪看着这种垃圾我都要吐了呕都去死吧国家的垃圾们任豪这是在干什么任豪呼吁大家一起守护地球呼吁大家让你去喝完废水收起全文d,04月14日 23:59
6194,横着走Smoke,建议车主帮日本政府喝几吨核废水这样才够玉碎JDM精神改你妹呢不是这都2021年了怎么还有国人往LB上贴日本国旗军旗的啊清明刚过有被孝到,04月11日 22:38
6084,取名HrYeah,日本核污水57天将污染半个太平洋政府真的是昏头了百万吨核废水排放入太平洋等太平洋整个被污染了咋办海洋被污染海洋生物死亡鸟没得吃整个生态链都完蛋再者若鸟吃了被污染体更完蛋海洋被污染再经过太阳照射蒸发下雨再来一阵风飘到大陆上整块陆地都完蛋海洋是流通的这么经过时间推移这么一扩散整片海洋都完蛋再污染河流人就没水喝了这时候我相信有许多地方都环绕着污染越想越可怕人就废了啊啥也没了地球变荒星了人类文明止步了几年后海洋可能真有变异物体了收起全文d,04月11日 23:29
1563,A_still_A,日本倒核废水不发声现在来了说没收钱你信吗,05月08日 15:10
858,荷兰猪2532143645622,2021年4月13日早日本政府召开阁僚会议正式宣布将向海洋排放核废料污水大核名族躬我日本核废水哥斯拉你NP满了快上著刺猬猫阅读O网页链接,05月06日 09:48
10192,卡米西洛,日本这个国家能不能带着它的核废水从地球上消失,04月10日 15:21
3038,攒小钱钱去,干了这杯核废水还能接着吹,05月11日 08:50
4433,观夫2013,日本核废水或将自己逼向绝境,05月15日 15:02
2929,一只猫胖,是傻子吗核废水不危险当初干嘛要存起来还存那么多年日本人以后另一个标签就是会移动的核污染人群要离他们远点对身体不好,05月11日 14:10
1128,心脏献给厨子殿下,拉个作伴的罢了鲁艺兵美国支持日本往海洋倒核污染废水原来他们早就做过了,05月07日 17:16
8363,阿帕基的忧郁蓝调,等等刚才刷微博看到有人说因为日本排放核废水所以要避雷日系护肤品了啊啊啊啊这是真的假的啊,05月02日 19:42
7,用户7582634678,发布了头条文章唐盈APP财富增长分享会王宗合机构通道被骗不能出金套路日本政府正式决定福岛核废水排海O唐盈APP财富增长分享会王宗合机构通道被骗不能出金套路,05月05日 23:45
7206,tokitou__,肖战喝光核污染废水拯救地球蚌埠住了,05月01日 17:56
1284,山地原著民,日本核废水入海我们还能吃海鲜吗O日本核废水入海我们还能吃海鲜吗,05月07日 11:20
9943,classic6,日本政府基本决定将福岛核污水排入大海日本核废水万恶的资本主义日本政府基本决定将福岛核污水排入大海逆光飞行一年一次福岛行去的公知青春永固换来我们耳根清净,04月10日 18:57
1312,Ostermark_Fahnentrager,在日本计划排放核废水之际长眠多年的切尔诺贝利的勇士们突然被战狼掀开棺材板恐怕不仅是所谓的围日救苏如此简单围日是他们的直接目标毋庸讳言至于能否救苏则恐非其所关心只要能达目的任何话术都只不过是一种工具但倘若将二者全数剥离清晰可见的只有狂飙突进的国家主义思潮收起全文d,05月07日 09:22
5425,隱匿9,水涟粉今天也在贩剑呢谁发水谁卡位12名的素人粉怎么总爱碰瓷啊赛时发的核废水还没把你淹死吗禁止素人粉倒贴,05月18日 16:26
8240,我也想成为一个年轻小女孩,任豪没有人比R1SE更爱R1SE啊看到评论控的一瞬间以为当初说核废水的是我这都还有粉丝,05月02日 21:52
5271,三哥在印度kk600167,希罗达患者服用瑞博西尼瑞博西利RIBOCICLIB前需要了解哪些事项瑞博西尼瑞博西林适用于与芳香化酶抑制药联用作为初始内分泌治疗用于妇女绝经后激素受体HR阳性HER2的晚期或转移性乳癌治疗乳腺癌患者服用瑞博西尼需要了解的事项1QT延长告知患者QT间期延长的体征和症状建议患者立即联系医疗服务提供者了解QT延长的迹象或症状2肝胆毒性告知患者肝胆毒性的体征和症状建议患者立即联系医疗保健提供者了解肝胆毒性的迹象或症状3中性粒细胞减少告知患者中性粒细胞减少的可能性并在他们发烧时立即联系他们的医务人员尤其是与任何感染建议相关4胚胎胎儿毒性建议妇女对胎儿具有潜在风险的生殖潜力并在瑞博西尼瑞博西林治疗期间和最后一次给药后至少3周使用有效的避孕措施建议怀孕或怀疑怀孕的妇女在瑞博西林治疗期间联系医疗保健提供者5哺乳建议哺乳期妇女在瑞博西尼瑞博西林治疗期间和最后一次给药后至少3周内不要哺乳6老年患者用药在临床试验研究中接受瑞博西尼瑞博西林1334例患者中有150例患者112年龄65岁和35例患者26年龄75岁这些患者与较年轻患者间未观察到安全性或有效性有总体差别7临床试验观察到瑞博西尼瑞博西林用药组与安慰药组均出现转氨酶升高ALT升高为34级两组分别为10和1AST升高34级分别为7和2患者出现ALTAST升高3级的中位时间瑞博西尼与加来曲唑联用组为57d缓解至2级的中位时间为24d联用组ALT或AST同时升高3倍ULN和总胆红素2倍ULN碱性磷酸酶正常缺乏胆汁淤积发生率患者4例1停药后恢复正常日本核废水入海对中国有何影响印度特瑞收起全文d,05月17日 05:12
2063,老玩童乘势观自在,回复闲着也是闲着9999支持闲着也是闲着9999要不您给小公举画张像咋样乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 11:55
8555,千芋312,上次66这次又55都是前戏太平洋板块因为日本倒核废水开始活跃了,05月03日 23:43
26,木得表情在吸面的Tina,张萌我道歉每次都是真心的脚盆儿鸡我每一次鞠躬都是真心的我真心想把核废水倒海里去2上海Plaza66恒隆广场,05月05日 23:09
7230,肉改部金融粉头,日本政府正式决定福岛核废水排海还能好好爱这个世界吗,05月01日 16:45
7487,一吃就胖的芝士,2上海隆台我的评分第一次吃台州菜虽然是外卖但还是绝绝子赶在禁渔期之前来了一顿海鲜带鱼真的好吃极了害但是没有主食下次如果去店里吃想点那个沙蒜豆面反正最近喜欢吃海鲜的就多吃点吧听说核污染废水只要52天就能扩散到东海了配的是听风忆雨的草莓果酒是只有十度适合女孩子喝的甜甜酒草莓味浓郁清清浅浅喝起来十分欢愉这个包装也少女小酒杯也是送的上海隆台地点台州菜就说的是这家哈听我妈妈说比新荣记好吃他们家不做外卖的但是因为有熟人帮忙就送了春游季同城种草收起全文d,05月01日 09:55
4968,禹君令,美国为什么视而不见因为他们认为核污染最严重的是头三年眉中王日本倾倒核废水毁灭的是地球美国人看热闹不嫌事大西方媒体视而不见他们正在幸灾乐祸人类只有一个大海核污染进了大海如同新冠病毒就会传遍世界的各个角落西方居心不良总有哭得那一天,05月17日 20:12
1391,太甲玄人,刚在网易新闻上看到的朗基努斯枪锁定天军准备惩罚日本排核废水,05月08日 23:12
9445,梧桐住在胡同里,胡宇桐与私生起争执被正主劈头骂是默不作声对着镜头躲躲藏藏怎么一回到网上就开始叽叽歪歪还以为你有多大能耐呢劝你早点看医生别看心理直接打安乐吧怕你活着浪费空气咱们局子见趁机攻击胡宇桐且没有社会公德的道德败坏的那些人渣同上喝核废水吧你们滚,05月04日 19:28
